row,col,python_value,verilog_value
236,198,2,0
236,199,3,0
236,200,4,0
236,201,5,0
236,202,6,0
236,203,7,0
236,204,8,0
236,205,9,0
236,206,10,0
236,207,11,0
236,208,12,0
236,209,13,0
236,210,14,0
236,211,15,0
236,213,1,0
236,214,2,0
236,215,3,0
236,216,4,0
236,217,5,0
236,218,6,0
236,219,7,0
236,220,8,0
236,221,9,0
236,222,10,0
236,223,11,0
236,224,12,0
236,225,13,0
236,226,14,0
236,227,15,0
236,229,1,0
236,230,2,0
236,231,3,0
236,232,4,0
236,233,5,0
236,234,6,0
236,235,7,0
236,236,8,0
236,237,9,0
236,238,10,0
236,239,11,0
236,240,12,0
236,241,13,0
236,242,14,0
236,243,15,0
236,245,1,0
236,246,2,0
236,247,3,0
236,248,4,0
236,249,5,0
236,250,6,0
236,251,7,0
236,252,8,0
236,253,9,0
236,254,10,0
236,255,11,0
237,0,13,0
237,1,14,0
237,2,15,0
237,4,1,0
237,5,2,0
237,6,3,0
237,7,4,0
237,8,5,0
237,9,6,0
237,10,7,0
237,11,8,0
237,12,9,0
237,13,10,0
237,14,11,0
237,15,12,0
237,16,13,0
237,17,14,0
237,18,15,0
237,20,1,0
237,21,2,0
237,22,3,0
237,23,4,0
237,24,5,0
237,25,6,0
237,26,7,0
237,27,8,0
237,28,9,0
237,29,10,0
237,30,11,0
237,31,12,0
237,32,13,0
237,33,14,0
237,34,15,0
237,36,1,0
237,37,2,0
237,38,3,0
237,39,4,0
237,40,5,0
237,41,6,0
237,42,7,0
237,43,8,0
237,44,9,0
237,45,10,0
237,46,11,0
237,47,12,0
237,48,13,0
237,49,14,0
237,50,15,0
237,52,1,0
237,53,2,0
237,54,3,0
237,55,4,0
237,56,5,0
237,57,6,0
237,58,7,0
237,59,8,0
237,60,9,0
237,61,10,0
237,62,11,0
237,63,12,0
237,64,13,0
237,65,14,0
237,66,15,0
237,68,1,0
237,69,2,0
237,70,3,0
237,71,4,0
237,72,5,0
237,73,6,0
237,74,7,0
237,75,8,0
237,76,9,0
237,77,10,0
237,78,11,0
237,79,12,0
237,80,13,0
237,81,14,0
237,82,15,0
237,84,1,0
237,85,2,0
237,86,3,0
237,87,4,0
237,88,5,0
237,89,6,0
237,90,7,0
237,91,8,0
237,92,9,0
237,93,10,0
237,94,11,0
237,95,12,0
237,96,13,0
237,97,14,0
237,98,15,0
237,100,1,0
237,101,2,0
237,102,3,0
237,103,4,0
237,104,5,0
237,105,6,0
237,106,7,0
237,107,8,0
237,108,9,0
237,109,10,0
237,110,11,0
237,111,12,0
237,112,13,0
237,113,14,0
237,114,15,0
237,116,1,0
237,117,2,0
237,118,3,0
237,119,4,0
237,120,5,0
237,121,6,0
237,122,7,0
237,123,8,0
237,124,9,0
237,125,10,0
237,126,11,0
237,127,12,0
237,128,13,0
237,129,14,0
237,130,15,0
237,132,1,0
237,133,2,0
237,134,3,0
237,135,4,0
237,136,5,0
237,137,6,0
237,138,7,0
237,139,8,0
237,140,9,0
237,141,10,0
237,142,11,0
237,143,12,0
237,144,13,0
237,145,14,0
237,146,15,0
237,148,1,0
237,149,2,0
237,150,3,0
237,151,4,0
237,152,5,0
237,153,6,0
237,154,7,0
237,155,8,0
237,156,9,0
237,157,10,0
237,158,11,0
237,159,12,0
237,160,13,0
237,161,14,0
237,162,15,0
237,164,1,0
237,165,2,0
237,166,3,0
237,167,4,0
237,168,5,0
237,169,6,0
237,170,7,0
237,171,8,0
237,172,9,0
237,173,10,0
237,174,11,0
237,175,12,0
237,176,13,0
237,177,14,0
237,178,15,0
237,180,1,0
237,181,2,0
237,182,3,0
237,183,4,0
237,184,5,0
237,185,6,0
237,186,7,0
237,187,8,0
237,188,9,0
237,189,10,0
237,190,11,0
237,191,12,0
237,192,13,0
237,193,14,0
237,194,15,0
237,196,1,0
237,197,2,0
237,198,3,0
237,199,4,0
237,200,5,0
237,201,6,0
237,202,7,0
237,203,8,0
237,204,9,0
237,205,10,0
237,206,11,0
237,207,12,0
237,208,13,0
237,209,14,0
237,210,15,0
237,212,1,0
237,213,2,0
237,214,3,0
237,215,4,0
237,216,5,0
237,217,6,0
237,218,7,0
237,219,8,0
237,220,9,0
237,221,10,0
237,222,11,0
237,223,12,0
237,224,13,0
237,225,14,0
237,226,15,0
237,228,1,0
237,229,2,0
237,230,3,0
237,231,4,0
237,232,5,0
237,233,6,0
237,234,7,0
237,235,8,0
237,236,9,0
237,237,10,0
237,238,11,0
237,239,12,0
237,240,13,0
237,241,14,0
237,242,15,0
237,244,1,0
237,245,2,0
237,246,3,0
237,247,4,0
237,248,5,0
237,249,6,0
237,250,7,0
237,251,8,0
237,252,9,0
237,253,10,0
237,254,11,0
237,255,12,0
238,0,14,0
238,1,15,0
238,3,1,0
238,4,2,0
238,5,3,0
238,6,4,0
238,7,5,0
238,8,6,0
238,9,7,0
238,10,8,0
238,11,9,0
238,12,10,0
238,13,11,0
238,14,12,0
238,15,13,0
238,16,14,0
238,17,15,0
238,19,1,0
238,20,2,0
238,21,3,0
238,22,4,0
238,23,5,0
238,24,6,0
238,25,7,0
238,26,8,0
238,27,9,0
238,28,10,0
238,29,11,0
238,30,12,0
238,31,13,0
238,32,14,0
238,33,15,0
238,35,1,0
238,36,2,0
238,37,3,0
238,38,4,0
238,39,5,0
238,40,6,0
238,41,7,0
238,42,8,0
238,43,9,0
238,44,10,0
238,45,11,0
238,46,12,0
238,47,13,0
238,48,14,0
238,49,15,0
238,51,1,0
238,52,2,0
238,53,3,0
238,54,4,0
238,55,5,0
238,56,6,0
238,57,7,0
238,58,8,0
238,59,9,0
238,60,10,0
238,61,11,0
238,62,12,0
238,63,13,0
238,64,14,0
238,65,15,0
238,67,1,0
238,68,2,0
238,69,3,0
238,70,4,0
238,71,5,0
238,72,6,0
238,73,7,0
238,74,8,0
238,75,9,0
238,76,10,0
238,77,11,0
238,78,12,0
238,79,13,0
238,80,14,0
238,81,15,0
238,83,1,0
238,84,2,0
238,85,3,0
238,86,4,0
238,87,5,0
238,88,6,0
238,89,7,0
238,90,8,0
238,91,9,0
238,92,10,0
238,93,11,0
238,94,12,0
238,95,13,0
238,96,14,0
238,97,15,0
238,99,1,0
238,100,2,0
238,101,3,0
238,102,4,0
238,103,5,0
238,104,6,0
238,105,7,0
238,106,8,0
238,107,9,0
238,108,10,0
238,109,11,0
238,110,12,0
238,111,13,0
238,112,14,0
238,113,15,0
238,115,1,0
238,116,2,0
238,117,3,0
238,118,4,0
238,119,5,0
238,120,6,0
238,121,7,0
238,122,8,0
238,123,9,0
238,124,10,0
238,125,11,0
238,126,12,0
238,127,13,0
238,128,14,0
238,129,15,0
238,131,1,0
238,132,2,0
238,133,3,0
238,134,4,0
238,135,5,0
238,136,6,0
238,137,7,0
238,138,8,0
238,139,9,0
238,140,10,0
238,141,11,0
238,142,12,0
238,143,13,0
238,144,14,0
238,145,15,0
238,147,1,0
238,148,2,0
238,149,3,0
238,150,4,0
238,151,5,0
238,152,6,0
238,153,7,0
238,154,8,0
238,155,9,0
238,156,10,0
238,157,11,0
238,158,12,0
238,159,13,0
238,160,14,0
238,161,15,0
238,163,1,0
238,164,2,0
238,165,3,0
238,166,4,0
238,167,5,0
238,168,6,0
238,169,7,0
238,170,8,0
238,171,9,0
238,172,10,0
238,173,11,0
238,174,12,0
238,175,13,0
238,176,14,0
238,177,15,0
238,179,1,0
238,180,2,0
238,181,3,0
238,182,4,0
238,183,5,0
238,184,6,0
238,185,7,0
238,186,8,0
238,187,9,0
238,188,10,0
238,189,11,0
238,190,12,0
238,191,13,0
238,192,14,0
238,193,15,0
238,195,1,0
238,196,2,0
238,197,3,0
238,198,4,0
238,199,5,0
238,200,6,0
238,201,7,0
238,202,8,0
238,203,9,0
238,204,10,0
238,205,11,0
238,206,12,0
238,207,13,0
238,208,14,0
238,209,15,0
238,211,1,0
238,212,2,0
238,213,3,0
238,214,4,0
238,215,5,0
238,216,6,0
238,217,7,0
238,218,8,0
238,219,9,0
238,220,10,0
238,221,11,0
238,222,12,0
238,223,13,0
238,224,14,0
238,225,15,0
238,227,1,0
238,228,2,0
238,229,3,0
238,230,4,0
238,231,5,0
238,232,6,0
238,233,7,0
238,234,8,0
238,235,9,0
238,236,10,0
238,237,11,0
238,238,12,0
238,239,13,0
238,240,14,0
238,241,15,0
238,243,1,0
238,244,2,0
238,245,3,0
238,246,4,0
238,247,5,0
238,248,6,0
238,249,7,0
238,250,8,0
238,251,9,0
238,252,10,0
238,253,11,0
238,254,12,0
238,255,13,0
239,0,15,0
239,2,1,0
239,3,2,0
239,4,3,0
239,5,4,0
239,6,5,0
239,7,6,0
239,8,7,0
239,9,8,0
239,10,9,0
239,11,10,0
239,12,11,0
239,13,12,0
239,14,13,0
239,15,14,0
239,16,15,0
239,18,1,0
239,19,2,0
239,20,3,0
239,21,4,0
239,22,5,0
239,23,6,0
239,24,7,0
239,25,8,0
239,26,9,0
239,27,10,0
239,28,11,0
239,29,12,0
239,30,13,0
239,31,14,0
239,32,15,0
239,34,1,0
239,35,2,0
239,36,3,0
239,37,4,0
239,38,5,0
239,39,6,0
239,40,7,0
239,41,8,0
239,42,9,0
239,43,10,0
239,44,11,0
239,45,12,0
239,46,13,0
239,47,14,0
239,48,15,0
239,50,1,0
239,51,2,0
239,52,3,0
239,53,4,0
239,54,5,0
239,55,6,0
239,56,7,0
239,57,8,0
239,58,9,0
239,59,10,0
239,60,11,0
239,61,12,0
239,62,13,0
239,63,14,0
239,64,15,0
239,66,1,0
239,67,2,0
239,68,3,0
239,69,4,0
239,70,5,0
239,71,6,0
239,72,7,0
239,73,8,0
239,74,9,0
239,75,10,0
239,76,11,0
239,77,12,0
239,78,13,0
239,79,14,0
239,80,15,0
239,82,1,0
239,83,2,0
239,84,3,0
239,85,4,0
239,86,5,0
239,87,6,0
239,88,7,0
239,89,8,0
239,90,9,0
239,91,10,0
239,92,11,0
239,93,12,0
239,94,13,0
239,95,14,0
239,96,15,0
239,98,1,0
239,99,2,0
239,100,3,0
239,101,4,0
239,102,5,0
239,103,6,0
239,104,7,0
239,105,8,0
239,106,9,0
239,107,10,0
239,108,11,0
239,109,12,0
239,110,13,0
239,111,14,0
239,112,15,0
239,114,1,0
239,115,2,0
239,116,3,0
239,117,4,0
239,118,5,0
239,119,6,0
239,120,7,0
239,121,8,0
239,122,9,0
239,123,10,0
239,124,11,0
239,125,12,0
239,126,13,0
239,127,14,0
239,128,15,0
239,130,1,0
239,131,2,0
239,132,3,0
239,133,4,0
239,134,5,0
239,135,6,0
239,136,7,0
239,137,8,0
239,138,9,0
239,139,10,0
239,140,11,0
239,141,12,0
239,142,13,0
239,143,14,0
239,144,15,0
239,146,1,0
239,147,2,0
239,148,3,0
239,149,4,0
239,150,5,0
239,151,6,0
239,152,7,0
239,153,8,0
239,154,9,0
239,155,10,0
239,156,11,0
239,157,12,0
239,158,13,0
239,159,14,0
239,160,15,0
239,162,1,0
239,163,2,0
239,164,3,0
239,165,4,0
239,166,5,0
239,167,6,0
239,168,7,0
239,169,8,0
239,170,9,0
239,171,10,0
239,172,11,0
239,173,12,0
239,174,13,0
239,175,14,0
239,176,15,0
239,178,1,0
239,179,2,0
239,180,3,0
239,181,4,0
239,182,5,0
239,183,6,0
239,184,7,0
239,185,8,0
239,186,9,0
239,187,10,0
239,188,11,0
239,189,12,0
239,190,13,0
239,191,14,0
239,192,15,0
239,194,1,0
239,195,2,0
239,196,3,0
239,197,4,0
239,198,5,0
239,199,6,0
239,200,7,0
239,201,8,0
239,202,9,0
239,203,10,0
239,204,11,0
239,205,12,0
239,206,13,0
239,207,14,0
239,208,15,0
239,210,1,0
239,211,2,0
239,212,3,0
239,213,4,0
239,214,5,0
239,215,6,0
239,216,7,0
239,217,8,0
239,218,9,0
239,219,10,0
239,220,11,0
239,221,12,0
239,222,13,0
239,223,14,0
239,224,15,0
239,226,1,0
239,227,2,0
239,228,3,0
239,229,4,0
239,230,5,0
239,231,6,0
239,232,7,0
239,233,8,0
239,234,9,0
239,235,10,0
239,236,11,0
239,237,12,0
239,238,13,0
239,239,14,0
239,240,15,0
239,242,1,0
239,243,2,0
239,244,3,0
239,245,4,0
239,246,5,0
239,247,6,0
239,248,7,0
239,249,8,0
239,250,9,0
239,251,10,0
239,252,11,0
239,253,12,0
239,254,13,0
239,255,14,0
240,1,1,0
240,2,2,0
240,3,3,0
240,4,4,0
240,5,5,0
240,6,6,0
240,7,7,0
240,8,8,0
240,9,9,0
240,10,10,0
240,11,11,0
240,12,12,0
240,13,13,0
240,14,14,0
240,15,15,0
240,17,1,0
240,18,2,0
240,19,3,0
240,20,4,0
240,21,5,0
240,22,6,0
240,23,7,0
240,24,8,0
240,25,9,0
240,26,10,0
240,27,11,0
240,28,12,0
240,29,13,0
240,30,14,0
240,31,15,0
240,33,1,0
240,34,2,0
240,35,3,0
240,36,4,0
240,37,5,0
240,38,6,0
240,39,7,0
240,40,8,0
240,41,9,0
240,42,10,0
240,43,11,0
240,44,12,0
240,45,13,0
240,46,14,0
240,47,15,0
240,49,1,0
240,50,2,0
240,51,3,0
240,52,4,0
240,53,5,0
240,54,6,0
240,55,7,0
240,56,8,0
240,57,9,0
240,58,10,0
240,59,11,0
240,60,12,0
240,61,13,0
240,62,14,0
240,63,15,0
240,65,1,0
240,66,2,0
240,67,3,0
240,68,4,0
240,69,5,0
240,70,6,0
240,71,7,0
240,72,8,0
240,73,9,0
240,74,10,0
240,75,11,0
240,76,12,0
240,77,13,0
240,78,14,0
240,79,15,0
240,81,1,0
240,82,2,0
240,83,3,0
240,84,4,0
240,85,5,0
240,86,6,0
240,87,7,0
240,88,8,0
240,89,9,0
240,90,10,0
240,91,11,0
240,92,12,0
240,93,13,0
240,94,14,0
240,95,15,0
240,97,1,0
240,98,2,0
240,99,3,0
240,100,4,0
240,101,5,0
240,102,6,0
240,103,7,0
240,104,8,0
240,105,9,0
240,106,10,0
240,107,11,0
240,108,12,0
240,109,13,0
240,110,14,0
240,111,15,0
240,113,1,0
240,114,2,0
240,115,3,0
240,116,4,0
240,117,5,0
240,118,6,0
240,119,7,0
240,120,8,0
240,121,9,0
240,122,10,0
240,123,11,0
240,124,12,0
240,125,13,0
240,126,14,0
240,127,15,0
240,129,1,0
240,130,2,0
240,131,3,0
240,132,4,0
240,133,5,0
240,134,6,0
240,135,7,0
240,136,8,0
240,137,9,0
240,138,10,0
240,139,11,0
240,140,12,0
240,141,13,0
240,142,14,0
240,143,15,0
240,145,1,0
240,146,2,0
240,147,3,0
240,148,4,0
240,149,5,0
240,150,6,0
240,151,7,0
240,152,8,0
240,153,9,0
240,154,10,0
240,155,11,0
240,156,12,0
240,157,13,0
240,158,14,0
240,159,15,0
240,161,1,0
240,162,2,0
240,163,3,0
240,164,4,0
240,165,5,0
240,166,6,0
240,167,7,0
240,168,8,0
240,169,9,0
240,170,10,0
240,171,11,0
240,172,12,0
240,173,13,0
240,174,14,0
240,175,15,0
240,177,1,0
240,178,2,0
240,179,3,0
240,180,4,0
240,181,5,0
240,182,6,0
240,183,7,0
240,184,8,0
240,185,9,0
240,186,10,0
240,187,11,0
240,188,12,0
240,189,13,0
240,190,14,0
240,191,15,0
240,193,1,0
240,194,2,0
240,195,3,0
240,196,4,0
240,197,5,0
240,198,6,0
240,199,7,0
240,200,8,0
240,201,9,0
240,202,10,0
240,203,11,0
240,204,12,0
240,205,13,0
240,206,14,0
240,207,15,0
240,209,1,0
240,210,2,0
240,211,3,0
240,212,4,0
240,213,5,0
240,214,6,0
240,215,7,0
240,216,8,0
240,217,9,0
240,218,10,0
240,219,11,0
240,220,12,0
240,221,13,0
240,222,14,0
240,223,15,0
240,225,1,0
240,226,2,0
240,227,3,0
240,228,4,0
240,229,5,0
240,230,6,0
240,231,7,0
240,232,8,0
240,233,9,0
240,234,10,0
240,235,11,0
240,236,12,0
240,237,13,0
240,238,14,0
240,239,15,0
240,241,1,0
240,242,2,0
240,243,3,0
240,244,4,0
240,245,5,0
240,246,6,0
240,247,7,0
240,248,8,0
240,249,9,0
240,250,10,0
240,251,11,0
240,252,12,0
240,253,13,0
240,254,14,0
240,255,15,0
241,0,1,0
241,1,2,0
241,2,3,0
241,3,4,0
241,4,5,0
241,5,6,0
241,6,7,0
241,7,8,0
241,8,9,0
241,9,10,0
241,10,11,0
241,11,12,0
241,12,13,0
241,13,14,0
241,14,15,0
241,16,1,0
241,17,2,0
241,18,3,0
241,19,4,0
241,20,5,0
241,21,6,0
241,22,7,0
241,23,8,0
241,24,9,0
241,25,10,0
241,26,11,0
241,27,12,0
241,28,13,0
241,29,14,0
241,30,15,0
241,32,1,0
241,33,2,0
241,34,3,0
241,35,4,0
241,36,5,0
241,37,6,0
241,38,7,0
241,39,8,0
241,40,9,0
241,41,10,0
241,42,11,0
241,43,12,0
241,44,13,0
241,45,14,0
241,46,15,0
241,48,1,0
241,49,2,0
241,50,3,0
241,51,4,0
241,52,5,0
241,53,6,0
241,54,7,0
241,55,8,0
241,56,9,0
241,57,10,0
241,58,11,0
241,59,12,0
241,60,13,0
241,61,14,0
241,62,15,0
241,64,1,0
241,65,2,0
241,66,3,0
241,67,4,0
241,68,5,0
241,69,6,0
241,70,7,0
241,71,8,0
241,72,9,0
241,73,10,0
241,74,11,0
241,75,12,0
241,76,13,0
241,77,14,0
241,78,15,0
241,80,1,0
241,81,2,0
241,82,3,0
241,83,4,0
241,84,5,0
241,85,6,0
241,86,7,0
241,87,8,0
241,88,9,0
241,89,10,0
241,90,11,0
241,91,12,0
241,92,13,0
241,93,14,0
241,94,15,0
241,96,1,0
241,97,2,0
241,98,3,0
241,99,4,0
241,100,5,0
241,101,6,0
241,102,7,0
241,103,8,0
241,104,9,0
241,105,10,0
241,106,11,0
241,107,12,0
241,108,13,0
241,109,14,0
241,110,15,0
241,112,1,0
241,113,2,0
241,114,3,0
241,115,4,0
241,116,5,0
241,117,6,0
241,118,7,0
241,119,8,0
241,120,9,0
241,121,10,0
241,122,11,0
241,123,12,0
241,124,13,0
241,125,14,0
241,126,15,0
241,128,1,0
241,129,2,0
241,130,3,0
241,131,4,0
241,132,5,0
241,133,6,0
241,134,7,0
241,135,8,0
241,136,9,0
241,137,10,0
241,138,11,0
241,139,12,0
241,140,13,0
241,141,14,0
241,142,15,0
241,144,1,0
241,145,2,0
241,146,3,0
241,147,4,0
241,148,5,0
241,149,6,0
241,150,7,0
241,151,8,0
241,152,9,0
241,153,10,0
241,154,11,0
241,155,12,0
241,156,13,0
241,157,14,0
241,158,15,0
241,160,1,0
241,161,2,0
241,162,3,0
241,163,4,0
241,164,5,0
241,165,6,0
241,166,7,0
241,167,8,0
241,168,9,0
241,169,10,0
241,170,11,0
241,171,12,0
241,172,13,0
241,173,14,0
241,174,15,0
241,176,1,0
241,177,2,0
241,178,3,0
241,179,4,0
241,180,5,0
241,181,6,0
241,182,7,0
241,183,8,0
241,184,9,0
241,185,10,0
241,186,11,0
241,187,12,0
241,188,13,0
241,189,14,0
241,190,15,0
241,192,1,0
241,193,2,0
241,194,3,0
241,195,4,0
241,196,5,0
241,197,6,0
241,198,7,0
241,199,8,0
241,200,9,0
241,201,10,0
241,202,11,0
241,203,12,0
241,204,13,0
241,205,14,0
241,206,15,0
241,208,1,0
241,209,2,0
241,210,3,0
241,211,4,0
241,212,5,0
241,213,6,0
241,214,7,0
241,215,8,0
241,216,9,0
241,217,10,0
241,218,11,0
241,219,12,0
241,220,13,0
241,221,14,0
241,222,15,0
241,224,1,0
241,225,2,0
241,226,3,0
241,227,4,0
241,228,5,0
241,229,6,0
241,230,7,0
241,231,8,0
241,232,9,0
241,233,10,0
241,234,11,0
241,235,12,0
241,236,13,0
241,237,14,0
241,238,15,0
241,240,1,0
241,241,2,0
241,242,3,0
241,243,4,0
241,244,5,0
241,245,6,0
241,246,7,0
241,247,8,0
241,248,9,0
241,249,10,0
241,250,11,0
241,251,12,0
241,252,13,0
241,253,14,0
241,254,15,0
242,0,2,0
242,1,3,0
242,2,4,0
242,3,5,0
242,4,6,0
242,5,7,0
242,6,8,0
242,7,9,0
242,8,10,0
242,9,11,0
242,10,12,0
242,11,13,0
242,12,14,0
242,13,15,0
242,15,1,0
242,16,2,0
242,17,3,0
242,18,4,0
242,19,5,0
242,20,6,0
242,21,7,0
242,22,8,0
242,23,9,0
242,24,10,0
242,25,11,0
242,26,12,0
242,27,13,0
242,28,14,0
242,29,15,0
242,31,1,0
242,32,2,0
242,33,3,0
242,34,4,0
242,35,5,0
242,36,6,0
242,37,7,0
242,38,8,0
242,39,9,0
242,40,10,0
242,41,11,0
242,42,12,0
242,43,13,0
242,44,14,0
242,45,15,0
242,47,1,0
242,48,2,0
242,49,3,0
242,50,4,0
242,51,5,0
242,52,6,0
242,53,7,0
242,54,8,0
242,55,9,0
242,56,10,0
242,57,11,0
242,58,12,0
242,59,13,0
242,60,14,0
242,61,15,0
242,63,1,0
242,64,2,0
242,65,3,0
242,66,4,0
242,67,5,0
242,68,6,0
242,69,7,0
242,70,8,0
242,71,9,0
242,72,10,0
242,73,11,0
242,74,12,0
242,75,13,0
242,76,14,0
242,77,15,0
242,79,1,0
242,80,2,0
242,81,3,0
242,82,4,0
242,83,5,0
242,84,6,0
242,85,7,0
242,86,8,0
242,87,9,0
242,88,10,0
242,89,11,0
242,90,12,0
242,91,13,0
242,92,14,0
242,93,15,0
242,95,1,0
242,96,2,0
242,97,3,0
242,98,4,0
242,99,5,0
242,100,6,0
242,101,7,0
242,102,8,0
242,103,9,0
242,104,10,0
242,105,11,0
242,106,12,0
242,107,13,0
242,108,14,0
242,109,15,0
242,111,1,0
242,112,2,0
242,113,3,0
242,114,4,0
242,115,5,0
242,116,6,0
242,117,7,0
242,118,8,0
242,119,9,0
242,120,10,0
242,121,11,0
242,122,12,0
242,123,13,0
242,124,14,0
242,125,15,0
242,127,1,0
242,128,2,0
242,129,3,0
242,130,4,0
242,131,5,0
242,132,6,0
242,133,7,0
242,134,8,0
242,135,9,0
242,136,10,0
242,137,11,0
242,138,12,0
242,139,13,0
242,140,14,0
242,141,15,0
242,143,1,0
242,144,2,0
242,145,3,0
242,146,4,0
242,147,5,0
242,148,6,0
242,149,7,0
242,150,8,0
242,151,9,0
242,152,10,0
242,153,11,0
242,154,12,0
242,155,13,0
242,156,14,0
242,157,15,0
242,159,1,0
242,160,2,0
242,161,3,0
242,162,4,0
242,163,5,0
242,164,6,0
242,165,7,0
242,166,8,0
242,167,9,0
242,168,10,0
242,169,11,0
242,170,12,0
242,171,13,0
242,172,14,0
242,173,15,0
242,175,1,0
242,176,2,0
242,177,3,0
242,178,4,0
242,179,5,0
242,180,6,0
242,181,7,0
242,182,8,0
242,183,9,0
242,184,10,0
242,185,11,0
242,186,12,0
242,187,13,0
242,188,14,0
242,189,15,0
242,191,1,0
242,192,2,0
242,193,3,0
242,194,4,0
242,195,5,0
242,196,6,0
242,197,7,0
242,198,8,0
242,199,9,0
242,200,10,0
242,201,11,0
242,202,12,0
242,203,13,0
242,204,14,0
242,205,15,0
242,207,1,0
242,208,2,0
242,209,3,0
242,210,4,0
242,211,5,0
242,212,6,0
242,213,7,0
242,214,8,0
242,215,9,0
242,216,10,0
242,217,11,0
242,218,12,0
242,219,13,0
242,220,14,0
242,221,15,0
242,223,1,0
242,224,2,0
242,225,3,0
242,226,4,0
242,227,5,0
242,228,6,0
242,229,7,0
242,230,8,0
242,231,9,0
242,232,10,0
242,233,11,0
242,234,12,0
242,235,13,0
242,236,14,0
242,237,15,0
242,239,1,0
242,240,2,0
242,241,3,0
242,242,4,0
242,243,5,0
242,244,6,0
242,245,7,0
242,246,8,0
242,247,9,0
242,248,10,0
242,249,11,0
242,250,12,0
242,251,13,0
242,252,14,0
242,253,15,0
242,255,1,0
243,0,3,0
243,1,4,0
243,2,5,0
243,3,6,0
243,4,7,0
243,5,8,0
243,6,9,0
243,7,10,0
243,8,11,0
243,9,12,0
243,10,13,0
243,11,14,0
243,12,15,0
243,14,1,0
243,15,2,0
243,16,3,0
243,17,4,0
243,18,5,0
243,19,6,0
243,20,7,0
243,21,8,0
243,22,9,0
243,23,10,0
243,24,11,0
243,25,12,0
243,26,13,0
243,27,14,0
243,28,15,0
243,30,1,0
243,31,2,0
243,32,3,0
243,33,4,0
243,34,5,0
243,35,6,0
243,36,7,0
243,37,8,0
243,38,9,0
243,39,10,0
243,40,11,0
243,41,12,0
243,42,13,0
243,43,14,0
243,44,15,0
243,46,1,0
243,47,2,0
243,48,3,0
243,49,4,0
243,50,5,0
243,51,6,0
243,52,7,0
243,53,8,0
243,54,9,0
243,55,10,0
243,56,11,0
243,57,12,0
243,58,13,0
243,59,14,0
243,60,15,0
243,62,1,0
243,63,2,0
243,64,3,0
243,65,4,0
243,66,5,0
243,67,6,0
243,68,7,0
243,69,8,0
243,70,9,0
243,71,10,0
243,72,11,0
243,73,12,0
243,74,13,0
243,75,14,0
243,76,15,0
243,78,1,0
243,79,2,0
243,80,3,0
243,81,4,0
243,82,5,0
243,83,6,0
243,84,7,0
243,85,8,0
243,86,9,0
243,87,10,0
243,88,11,0
243,89,12,0
243,90,13,0
243,91,14,0
243,92,15,0
243,94,1,0
243,95,2,0
243,96,3,0
243,97,4,0
243,98,5,0
243,99,6,0
243,100,7,0
243,101,8,0
243,102,9,0
243,103,10,0
243,104,11,0
243,105,12,0
243,106,13,0
243,107,14,0
243,108,15,0
243,110,1,0
243,111,2,0
243,112,3,0
243,113,4,0
243,114,5,0
243,115,6,0
243,116,7,0
243,117,8,0
243,118,9,0
243,119,10,0
243,120,11,0
243,121,12,0
243,122,13,0
243,123,14,0
243,124,15,0
243,126,1,0
243,127,2,0
243,128,3,0
243,129,4,0
243,130,5,0
243,131,6,0
243,132,7,0
243,133,8,0
243,134,9,0
243,135,10,0
243,136,11,0
243,137,12,0
243,138,13,0
243,139,14,0
243,140,15,0
243,142,1,0
243,143,2,0
243,144,3,0
243,145,4,0
243,146,5,0
243,147,6,0
243,148,7,0
243,149,8,0
243,150,9,0
243,151,10,0
243,152,11,0
243,153,12,0
243,154,13,0
243,155,14,0
243,156,15,0
243,158,1,0
243,159,2,0
243,160,3,0
243,161,4,0
243,162,5,0
243,163,6,0
243,164,7,0
243,165,8,0
243,166,9,0
243,167,10,0
243,168,11,0
243,169,12,0
243,170,13,0
243,171,14,0
243,172,15,0
243,174,1,0
243,175,2,0
243,176,3,0
243,177,4,0
243,178,5,0
243,179,6,0
243,180,7,0
243,181,8,0
243,182,9,0
243,183,10,0
243,184,11,0
243,185,12,0
243,186,13,0
243,187,14,0
243,188,15,0
243,190,1,0
243,191,2,0
243,192,3,0
243,193,4,0
243,194,5,0
243,195,6,0
243,196,7,0
243,197,8,0
243,198,9,0
243,199,10,0
243,200,11,0
243,201,12,0
243,202,13,0
243,203,14,0
243,204,15,0
243,206,1,0
243,207,2,0
243,208,3,0
243,209,4,0
243,210,5,0
243,211,6,0
243,212,7,0
243,213,8,0
243,214,9,0
243,215,10,0
243,216,11,0
243,217,12,0
243,218,13,0
243,219,14,0
243,220,15,0
243,222,1,0
243,223,2,0
243,224,3,0
243,225,4,0
243,226,5,0
243,227,6,0
243,228,7,0
243,229,8,0
243,230,9,0
243,231,10,0
243,232,11,0
243,233,12,0
243,234,13,0
243,235,14,0
243,236,15,0
